sport,league,confidence,shared_teams,days_apart,poly_market_id,poly_title,poly_outcome,poly_teams,poly_date,poly_url,poly_slug,poly_event_url,poly_outcomes,poly_token_ids,expiry_poly_utc,resolution_time,kalshi_event_ticker,kalshi_market_id,kalshi_title,kalshi_teams,kalshi_date,kalshi_url,expiry_kalshi_utc
Basketball,NBA,high,pelicans; timberwolves,0,1954746,pelicans timberwolves,Pelicans,Pelicans; Timberwolves,2026-04-12,https://polymarket.com/event/nba-nop-min-2026-04-12-1h-moneyline,nba-nop-min-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-nop-min-2026-04-12-1h-moneyline,"[""Pelicans"", ""Timberwolves""]","[""90868876681528041324897148985101015866093898444735605683796613714371219784173"", ""40728565104523719223608608202434361858439545541225012147175114812492344400018""]",2026-04-13,2026-04-13,KXNBA1HWINNER-26APR12NOPMIN,KXNBA1HWINNER-26APR12NOPMIN-NOP,New Orleans vs Minnesota: First Half Winner?,Timberwolves; Pelicans,2026-04-12,https://kalshi.com/markets/KXNBA1HWINNER-26APR12NOPMIN-NOP,2026-04-27T00:30:00Z
Basketball,NBA,high,suns; thunder,0,1954749,suns thunder,Suns,Suns; Thunder,2026-04-12,https://polymarket.com/event/nba-phx-okc-2026-04-12-1h-moneyline,nba-phx-okc-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-phx-okc-2026-04-12-1h-moneyline,"[""Suns"", ""Thunder""]","[""114110373873584326154942621150371082020287020977030657548544591038300714452429"", ""50652929069742340089823360159187966152695580675559610560665789830959064554824""]",2026-04-13,2026-04-13,KXNBA1HWINNER-26APR12PHXOKC,KXNBA1HWINNER-26APR12PHXOKC-PHX,Phoenix vs Oklahoma City: First Half Winner?,Suns; Thunder,2026-04-12,https://kalshi.com/markets/KXNBA1HWINNER-26APR12PHXOKC-PHX,2026-04-27T00:30:00Z
Basketball,NBA,high,nuggets; spurs,0,1954752,nuggets spurs,Nuggets,Nuggets; Spurs,2026-04-12,https://polymarket.com/event/nba-den-sas-2026-04-12-1h-moneyline,nba-den-sas-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-den-sas-2026-04-12-1h-moneyline,"[""Nuggets"", ""Spurs""]","[""17205963934617234191834995649013528108705631021696517127375481162223653343641"", ""33437333282439050967503785201097547546134040868570288507336001417918201842054""]",2026-04-13,2026-04-13,KXNBA1HWINNER-26APR12DENSAS,KXNBA1HWINNER-26APR12DENSAS-DEN,Denver vs San Antonio: First Half Winner?,Nuggets; Spurs,2026-04-12,https://kalshi.com/markets/KXNBA1HWINNER-26APR12DENSAS-DEN,2026-04-27T00:30:00Z
Basketball,NBA,high,jazz; lakers,0,1954755,jazz lakers,Jazz,Jazz; Lakers,2026-04-12,https://polymarket.com/event/nba-uta-lal-2026-04-12-1h-moneyline,nba-uta-lal-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-uta-lal-2026-04-12-1h-moneyline,"[""Jazz"", ""Lakers""]","[""75357903712735047386247850882475470331518312656781110354024529900193711855032"", ""6520427720718918176605429341718931723937508271911888044573812974991002158486""]",2026-04-13,2026-04-13,KXNBA1HWINNER-26APR12UTALAL,KXNBA1HWINNER-26APR12UTALAL-TIE,Utah vs Los Angeles L: First Half Winner?,Jazz; Lakers,2026-04-12,https://kalshi.com/markets/KXNBA1HWINNER-26APR12UTALAL-TIE,2026-04-27T00:30:00Z
Basketball,NBA,high,clippers; warriors,0,1954758,clippers warriors,Clippers,Clippers; Warriors,2026-04-12,https://polymarket.com/event/nba-gsw-lac-2026-04-12-1h-moneyline,nba-gsw-lac-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-gsw-lac-2026-04-12-1h-moneyline,"[""Clippers"", ""Warriors""]","[""85327455760535671671188714137225590296654537784518406900638370709525577761534"", ""92404398962249280280231781405514887977115171375266983581034757061518370881185""]",2026-04-13,2026-04-13,KXNBA1HWINNER-26APR12GSWLAC,KXNBA1HWINNER-26APR12GSWLAC-LAC,Golden State vs Los Angeles C: First Half Winner?,Warriors; Clippers,2026-04-12,https://kalshi.com/markets/KXNBA1HWINNER-26APR12GSWLAC-LAC,2026-04-27T00:30:00Z
Tennis,ATP,high,kecmanovic; zverev,1,1947795,zverev kecmanovic,Alexander Zverev,Zverev; Kecmanovic,2026-04-13,https://polymarket.com/event/atp-zverev-kecmano-2026-04-13,atp-zverev-kecmano-2026-04-13,https://polymarket.com/event/atp-zverev-kecmano-2026-04-13,"[""Alexander Zverev"", ""Miomir Kecmanovic""]","[""13614521013787270277214233762430409560108888249874711792510838216768541314652"", ""17919492217440884509199131770806687317528992827142908267238360664780554445128""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12ZVEKEC,KXATPMATCH-26APR12ZVEKEC-ZVE,Will Alexander Zverev win the Zverev vs Kecmanovic: Round Of 32 match?,Zverev; Kecmanovic,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12ZVEKEC-ZVE,2026-04-26T09:00:00Z
Tennis,ATP,high,cerundolo; struff,1,1947796,struff cerundolo,Francisco Cerundolo,Struff; Cerundolo,2026-04-13,https://polymarket.com/event/atp-struff-cerundo-2026-04-13,atp-struff-cerundo-2026-04-13,https://polymarket.com/event/atp-struff-cerundo-2026-04-13,"[""Francisco Cerundolo"", ""Jan-Lennard Struff""]","[""11504506588705022531087985882704231185526129837510714524873001982020405618281"", ""40556947824221949235483821673295034982680712403843261996772041883281666606976""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12STRCER,KXATPMATCH-26APR12STRCER-CER,Will Francisco Cerundolo win the Struff vs Cerundolo: Round Of 32 match?,Struff; Cerundolo,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12STRCER-CER,2026-04-26T09:00:00Z
Tennis,ATP,high,cobolli; fucsovics,1,1947807,cobolli fucsovics,Flavio Cobolli,Cobolli; Fucsovics,2026-04-13,https://polymarket.com/event/atp-cobolli-fucsovi-2026-04-13,atp-cobolli-fucsovi-2026-04-13,https://polymarket.com/event/atp-cobolli-fucsovi-2026-04-13,"[""Flavio Cobolli"", ""Marton Fucsovics""]","[""67772834223769001447267695575466723873122337740990536709375879225352406752383"", ""89793175733580545315876917736613597163256805058998936833031812970502224043489""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12COBFUC,KXATPMATCH-26APR12COBFUC-COB,Will Flavio Cobolli win the Cobolli vs Fucsovics: Round Of 32 match?,Cobolli; Fucsovics,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12COBFUC-COB,2026-04-26T09:00:00Z
Tennis,ATP,high,engel; kopriva,1,1947820,engel kopriva,Justin Engel,Engel; Kopriva,2026-04-13,https://polymarket.com/event/atp-engel-kopriva-2026-04-13,atp-engel-kopriva-2026-04-13,https://polymarket.com/event/atp-engel-kopriva-2026-04-13,"[""Justin Engel"", ""Vit Kopriva""]","[""27694190086902764234284218603036686541394003981849320572205550851026629742789"", ""36537554079718363936480631355113679451365202425464743740565066291622659243499""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12ENGKOP,KXATPMATCH-26APR12ENGKOP-ENG,Will Justin Engel win the Engel vs Kopriva: Round Of 32 match?,Engel; Kopriva,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12ENGKOP-ENG,2026-04-26T09:00:00Z
Tennis,ATP,high,darderi; zhang,1,1947825,zhang darderi,Luciano Darderi,Zhang; Darderi,2026-04-13,https://polymarket.com/event/atp-zhang-darderi-2026-04-13,atp-zhang-darderi-2026-04-13,https://polymarket.com/event/atp-zhang-darderi-2026-04-13,"[""Luciano Darderi"", ""Zhizhen Zhang""]","[""104616471932969522761926002199080452517347555281464881810299079368651208642590"", ""46896919816306496618350068628195381917519103854173712234769778232408962893397""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12ZHADAR,KXATPMATCH-26APR12ZHADAR-DAR,Will Luciano Darderi win the Zhang vs Darderi: Round Of 32 match?,Zhang; Darderi,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12ZHADAR-DAR,2026-04-26T09:00:00Z
Tennis,ATP,high,griekspoor; shapovalov,1,1947827,griekspoor shapovalov,Denis Shapovalov,Griekspoor; Shapovalov,2026-04-13,https://polymarket.com/event/atp-grieksp-shapova-2026-04-13,atp-grieksp-shapova-2026-04-13,https://polymarket.com/event/atp-grieksp-shapova-2026-04-13,"[""Denis Shapovalov"", ""Tallon Griekspoor""]","[""105734289194670004498273073776327658906977787602009946558153670900797691877697"", ""25931039710503818929414665306603162005012244807869564974720543145401625210139""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12GRISHA,KXATPMATCH-26APR12GRISHA-SHA,Will Denis Shapovalov win the Griekspoor vs Shapovalov: Round Of 32 match?,Griekspoor; Shapovalov,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12GRISHA-SHA,2026-04-26T09:00:00Z
Tennis,ATP,high,marozsan; tsitsipas,1,1947830,marozsan tsitsipas,Fabian Marozsan,Marozsan; Tsitsipas,2026-04-13,https://polymarket.com/event/atp-marozsa-tsitsip-2026-04-13,atp-marozsa-tsitsip-2026-04-13,https://polymarket.com/event/atp-marozsa-tsitsip-2026-04-13,"[""Fabian Marozsan"", ""Stefanos Tsitsipas""]","[""50593284783473778872894284717708884085748454874360647735044032693050757373308"", ""56569001198387703358343172186502206619196462035758104765113515234553532721424""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12MARTSI,KXATPMATCH-26APR12MARTSI-MAR,Will Fabian Marozsan win the Marozsan vs Tsitsipas: Round Of 32 match?,Marozsan; Tsitsipas,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12MARTSI-MAR,2026-04-26T09:00:00Z
Tennis,ATP,high,altmaier; cilic,1,1947831,cilic altmaier,Daniel Altmaier,Cilic; Altmaier,2026-04-13,https://polymarket.com/event/atp-cilic-altmaie-2026-04-13,atp-cilic-altmaie-2026-04-13,https://polymarket.com/event/atp-cilic-altmaie-2026-04-13,"[""Daniel Altmaier"", ""Marin Cilic""]","[""38721184134743642363728895575354039039912267678986327456337384237683270890942"", ""48615555972432274970412856707105652130814248624298315691375339034894535329399""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12CILALT,KXATPMATCH-26APR12CILALT-ALT,Will Daniel Altmaier win the Cilic vs Altmaier: Round Of 32 match?,Cilic; Altmaier,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12CILALT-ALT,2026-04-26T09:00:00Z
Tennis,ATP,high,michelsen; rinderknech,1,1947844,rinderknech michelsen,Alex Michelsen,Rinderknech; Michelsen,2026-04-13,https://polymarket.com/event/atp-rinderk-michels-2026-04-13,atp-rinderk-michels-2026-04-13,https://polymarket.com/event/atp-rinderk-michels-2026-04-13,"[""Alex Michelsen"", ""Arthur Rinderknech""]","[""75278699651711160497363900743355189955548691708122319779263812298073376779668"", ""111295240161647011994355570970675282357172692744499293766433337229086280130061""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12RINMIC,KXATPMATCH-26APR12RINMIC-MIC,Will Alex Michelsen win the Rinderknech vs Michelsen: Round Of 32 match?,Rinderknech; Michelsen,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12RINMIC-MIC,2026-04-26T09:00:00Z
Tennis,ATP,high,fonseca; tabilo,1,1947847,tabilo fonseca,Alejandro Tabilo,Tabilo; Fonseca,2026-04-13,https://polymarket.com/event/atp-tabilo-fonseca-2026-04-13,atp-tabilo-fonseca-2026-04-13,https://polymarket.com/event/atp-tabilo-fonseca-2026-04-13,"[""Alejandro Tabilo"", ""Joao Fonseca""]","[""19717476318471858680729464532736749038531542523089650139307410500780186254273"", ""23462766051218870976547385850811844402192050419724906599611012277752033283136""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12TABFON,KXATPMATCH-26APR12TABFON-TAB,Will Alejandro Tabilo win the Tabilo vs Fonseca: Round Of 32 match?,Tabilo; Fonseca,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12TABFON-TAB,2026-04-26T09:00:00Z
Tennis,ATP,high,blockx; hanfmann,1,1947848,blockx hanfmann,Alexander Blockx,Blockx; Hanfmann,2026-04-13,https://polymarket.com/event/atp-blockx-hanfman-2026-04-13,atp-blockx-hanfman-2026-04-13,https://polymarket.com/event/atp-blockx-hanfman-2026-04-13,"[""Alexander Blockx"", ""Yannick Hanfmann""]","[""62472796359465271149218052365616383598522815136920347033358951291614348330860"", ""13183246210696649052335775407177371931022742753642502834185724435181658941384""]",2026-04-20,2026-04-20,KXATPMATCH-26APR12BLOHAN,KXATPMATCH-26APR12BLOHAN-BLO,Will Alexander Blockx win the Blockx vs Hanfmann: Round Of 32 match?,Blockx; Hanfmann,2026-04-12,https://kalshi.com/markets/KXATPMATCH-26APR12BLOHAN-BLO,2026-04-26T09:00:00Z
Tennis,ATP,high,chidekh; noguchi,1,1947871,noguchi chidekh,Rio Noguchi,Noguchi; Chidekh,2026-04-12,https://polymarket.com/event/atp-noguchi-chidekh-2026-04-12,atp-noguchi-chidekh-2026-04-12,https://polymarket.com/event/atp-noguchi-chidekh-2026-04-12,"[""Rio Noguchi"", ""Clement Chidekh""]","[""17233849907155967289564982498969192093722098533136980660590358879333950262783"", ""23857088727515440642726606682077731606602664617173345291610172757107629662294""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11NOGCHI,KXATPCHALLENGERMATCH-26APR11NOGCHI-NOG,Will Rio Noguchi win the Noguchi vs Chidekh: Round Of 32 match?,Noguchi; Chidekh,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11NOGCHI-NOG,2026-04-26T01:00:00Z
Tennis,ATP,high,chung; yunchaokete,1,1947872,yunchaokete chung,Yun-Seong Chung,Yunchaokete; Chung,2026-04-12,https://polymarket.com/event/atp-bu-chun-2026-04-12,atp-bu-chun-2026-04-12,https://polymarket.com/event/atp-bu-chun-2026-04-12,"[""Yun-Seong Chung"", ""Yunchaokete Bu""]","[""73912483295673554345345989387809178757668997257841576845313005123013779604540"", ""13527519841803142300777291958575530933196378398514673302603569486165055827517""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11YUNCHU,KXATPCHALLENGERMATCH-26APR11YUNCHU-CHU,Will Yun Seong Chung win the Bu vs Chung: Round Of 32 match?,Yunchaokete; Chung,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11YUNCHU-CHU,2026-04-26T01:00:00Z
Tennis,ATP,high,duckworth; holmgren,3,1947862,duckworth holmgren,James Duckworth,Duckworth; Holmgren,2026-04-14,https://polymarket.com/event/atp-duckwor-holmgre-2026-04-12,atp-duckwor-holmgre-2026-04-12,https://polymarket.com/event/atp-duckwor-holmgre-2026-04-12,"[""James Duckworth"", ""August Holmgren""]","[""114250147824664533598829005614457845244492885971918768269029082797721026524276"", ""34100217834714073226182063663621397107452784946700932194082023940825364612791""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11DUCHOL,KXATPCHALLENGERMATCH-26APR11DUCHOL-DUC,Will James Duckworth win the Duckworth vs Holmgren: Round Of 32 match?,Duckworth; Holmgren,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11DUCHOL-DUC,2026-04-26T01:00:00Z
Tennis,ATP,high,galarneau; uchida,3,1947863,galarneau uchida,Alexis Galarneau,Galarneau; Uchida,2026-04-14,https://polymarket.com/event/atp-galarne-uchida-2026-04-12,atp-galarne-uchida-2026-04-12,https://polymarket.com/event/atp-galarne-uchida-2026-04-12,"[""Alexis Galarneau"", ""Kaichi Uchida""]","[""43213848813404337499317008336042626227034880586916153138495220414272811092349"", ""38029336460678207674518320492804591775023133652703700193201195614628472158176""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11GALUCH,KXATPCHALLENGERMATCH-26APR11GALUCH-GAL,Will Alexis Galarneau win the Galarneau vs Uchida: Round Of 32 match?,Galarneau; Uchida,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11GALUCH-GAL,2026-04-26T01:00:00Z
Tennis,ATP,high,broady; cassone,3,1947864,broady cassone,Liam Broady,Broady; Cassone,2026-04-14,https://polymarket.com/event/atp-broady-cassone-2026-04-12,atp-broady-cassone-2026-04-12,https://polymarket.com/event/atp-broady-cassone-2026-04-12,"[""Liam Broady"", ""Murphy Cassone""]","[""8498705972666527116166466313745818728254808214614782151175579432639758839039"", ""22977317862342564992854333308778931127917831163302375015323545931908366679268""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11BROCAS,KXATPCHALLENGERMATCH-26APR11BROCAS-BRO,Will Liam Broady win the Broady vs Cassone: Round Of 32 match?,Broady; Cassone,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11BROCAS-BRO,2026-04-26T01:00:00Z
Tennis,ATP,high,ivashka; sweeny,3,1947865,ivashka sweeny,Dane Sweeny,Ivashka; Sweeny,2026-04-14,https://polymarket.com/event/atp-ivashka-sweeny-2026-04-12,atp-ivashka-sweeny-2026-04-12,https://polymarket.com/event/atp-ivashka-sweeny-2026-04-12,"[""Dane Sweeny"", ""Ilya Ivashka""]","[""34812966777769167119265968673501957353348548914578136177492146081368969209340"", ""103285235036754403300398823634627477136468875752346060093619778939886025714379""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11IVASWE,KXATPCHALLENGERMATCH-26APR11IVASWE-SWE,Will Dane Sweeny win the Ivashka vs Sweeny: Round Of 32 match?,Ivashka; Sweeny,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11IVASWE-SWE,2026-04-26T01:00:00Z
Tennis,ATP,high,shimabukuro; simakin,3,1947866,shimabukuro simakin,Ilia Simakin,Shimabukuro; Simakin,2026-04-14,https://polymarket.com/event/atp-shimabu-simakin-2026-04-12,atp-shimabu-simakin-2026-04-12,https://polymarket.com/event/atp-shimabu-simakin-2026-04-12,"[""Ilia Simakin"", ""Sho Shimabukuro""]","[""102845457518987619559279505859019180593733004158128796239441673040205012945480"", ""87988544254460798420369216194442286135512748152967969511003107293716311146407""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11SHISIM,KXATPCHALLENGERMATCH-26APR11SHISIM-SIM,Will Ilia Simakin win the Shimabukuro vs Simakin: Round Of 32 match?,Shimabukuro; Simakin,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11SHISIM-SIM,2026-04-26T01:00:00Z
Tennis,ATP,high,park; zhukayev,3,1947867,park zhukayev,Beibit Zhukayev,Park; Zhukayev,2026-04-14,https://polymarket.com/event/atp-park-zhukaye-2026-04-12,atp-park-zhukaye-2026-04-12,https://polymarket.com/event/atp-park-zhukaye-2026-04-12,"[""Beibit Zhukayev"", ""Ui-Sung Park""]","[""90422657107412938271825576588506379408613075301968997542301481978161278771063"", ""94405447383852802836288645311001149030510344940050315336892045190791595680248""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11PARZHU,KXATPCHALLENGERMATCH-26APR11PARZHU-ZHU,Will Beibit Zhukayev win the Park vs Zhukayev: Round Of 32 match?,Park; Zhukayev,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11PARZHU-ZHU,2026-04-26T01:00:00Z
Tennis,ATP,high,kotov; zhou,3,1947868,zhou kotov,Pavel Kotov,Zhou; Kotov,2026-04-14,https://polymarket.com/event/atp-zhou-kotov-2026-04-12,atp-zhou-kotov-2026-04-12,https://polymarket.com/event/atp-zhou-kotov-2026-04-12,"[""Pavel Kotov"", ""Yi Zhou""]","[""102975521718383958331846448867933785405410406318845815129242579913191038983213"", ""20582944645901933598044293280742299805509862199998822332084511699155937602627""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11ZHOKOT,KXATPCHALLENGERMATCH-26APR11ZHOKOT-KOT,Will Pavel Kotov win the Zhou vs Kotov: Round Of 32 match?,Zhou; Kotov,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11ZHOKOT-KOT,2026-04-26T01:00:00Z
Tennis,ATP,high,kwon; riedi,3,1947869,kwon riedi,Leandro Riedi,Kwon; Riedi,2026-04-14,https://polymarket.com/event/atp-kwon-riedi-2026-04-12,atp-kwon-riedi-2026-04-12,https://polymarket.com/event/atp-kwon-riedi-2026-04-12,"[""Leandro Riedi"", ""Soon-Woo Kwon""]","[""97579519786214094505536486721761100549251783004567099378459132006390659229601"", ""114467555008816673048070489257981301758536530650122073066599542520957936246957""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11KWONRIE,KXATPCHALLENGERMATCH-26APR11KWONRIE-RIE,Will Leandro Riedi win the Kwon vs Riedi: Round Of 32 match?,Kwon; Riedi,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11KWONRIE-RIE,2026-04-26T01:00:00Z
Tennis,ATP,high,bolt; mccabe,3,1947870,bolt mccabe,Alex Bolt,Bolt; McCabe,2026-04-14,https://polymarket.com/event/atp-bolt-mccabe-2026-04-12,atp-bolt-mccabe-2026-04-12,https://polymarket.com/event/atp-bolt-mccabe-2026-04-12,"[""Alex Bolt"", ""James McCabe""]","[""32141542674213818225775491063645427742583620998983595355951661286457048658620"", ""40468305630073383126134388057321352974848854524014025855901351882614520981467""]",2026-04-20,2026-04-20,KXATPCHALLENGERMATCH-26APR11BOLMCC,KXATPCHALLENGERMATCH-26APR11BOLMCC-BOL,Will Alex Bolt win the Bolt vs McCabe: Round Of 32 match?,Bolt; McCabe,2026-04-11,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11BOLMCC-BOL,2026-04-26T01:00:00Z
Golf,PGA Tour,high,scheffler,1,568629,scheffler,Yes,Scheffler,2026-04-13,https://polymarket.com/event/will-scottie-scheffler-win-the-2026-masters-tournament,will-scottie-scheffler-win-the-2026-masters-tournament,https://polymarket.com/event/will-scottie-scheffler-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""107914991083456571784595699074570871171796147416537665179743787749934466771632"", ""88125433733254905586251920253226789075421800520982109139203554689175245347549""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-SSCH,KXPGATOUR-MAST26-SSCH,Will Scottie Scheffler win the Masters Tournament?,Scheffler,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-SSCH,2026-04-26T23:00:00Z
Golf,PGA Tour,high,mcilroy,1,568630,mcilroy,Yes,McIlroy,2026-04-13,https://polymarket.com/event/will-rory-mcilroy-win-the-2026-masters-tournament,will-rory-mcilroy-win-the-2026-masters-tournament,https://polymarket.com/event/will-rory-mcilroy-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""47650382966763423119144863600890688449355617504160622255560357009005625541749"", ""110721526829271696628816884619360240907697405805387139784530202893346118060669""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-RMCI,KXPGATOUR-MAST26-RMCI,Will Rory McIlroy win the Masters Tournament?,McIlroy,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-RMCI,2026-04-26T23:00:00Z
Golf,PGA Tour,high,rahm,1,568632,rahm,Yes,Rahm,2026-04-13,https://polymarket.com/event/will-jon-rahm-win-the-2026-masters-tournament,will-jon-rahm-win-the-2026-masters-tournament,https://polymarket.com/event/will-jon-rahm-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""14891744631569327882180091417355223283074176862943214903789359145380999929720"", ""81100929577553674096369161538709763228943470380146968558688494703628734004408""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-JRAH,KXPGATOUR-MAST26-JRAH,Will Jon Rahm win the Masters Tournament?,Rahm,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-JRAH,2026-04-26T23:00:00Z
Golf,PGA Tour,high,morikawa,1,568633,morikawa,Yes,Morikawa,2026-04-13,https://polymarket.com/event/will-collin-morikawa-win-the-2026-masters-tournament,will-collin-morikawa-win-the-2026-masters-tournament,https://polymarket.com/event/will-collin-morikawa-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""49187585016304728738815159000947971699045065856092262182002837187974309142096"", ""37651729643644342349199715037937097230488391274611907741781120091674367647980""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-CMOR,KXPGATOUR-MAST26-CMOR,Will Collin Morikawa win the Masters Tournament?,Morikawa,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-CMOR,2026-04-26T23:00:00Z
Golf,PGA Tour,high,schauffele,1,568634,schauffele,Yes,Schauffele,2026-04-13,https://polymarket.com/event/will-xander-schauffele-win-the-2026-masters-tournament,will-xander-schauffele-win-the-2026-masters-tournament,https://polymarket.com/event/will-xander-schauffele-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""101224125717581883106048111538769728899093696763496070232425429569281195951517"", ""75988954690070817300305375563402048123439046811224606295868810603822977345950""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-XSCH,KXPGATOUR-MAST26-XSCH,Will Xander Schauffele win the Masters Tournament?,Schauffele,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-XSCH,2026-04-26T23:00:00Z
Golf,PGA Tour,high,aberg,1,568635,aberg,Yes,Aberg,2026-04-13,https://polymarket.com/event/will-ludvig-aberg-win-the-2026-masters-tournament,will-ludvig-aberg-win-the-2026-masters-tournament,https://polymarket.com/event/will-ludvig-aberg-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""74422022614702229946369494272358188120636208151671016990116736001336047137804"", ""114783335352523479613005577607649376128352690233992434052809526354820421589209""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-LABE,KXPGATOUR-MAST26-LABE,Will Ludvig Aberg win the Masters Tournament?,Aberg,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-LABE,2026-04-26T23:00:00Z
Golf,PGA Tour,high,thomas,1,568636,thomas,Yes,Thomas,2026-04-13,https://polymarket.com/event/will-justin-thomas-win-the-2026-masters-tournament,will-justin-thomas-win-the-2026-masters-tournament,https://polymarket.com/event/will-justin-thomas-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""65914401213980348939345637678710332119846524069426563402874224506118553408089"", ""59805498163262583832617153155893743215922797508571910465302124106001828935872""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-JTHO,KXPGATOUR-MAST26-JTHO,Will Justin Thomas win the Masters Tournament?,Thomas,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-JTHO,2026-04-26T23:00:00Z
Golf,PGA Tour,high,hovland,1,568637,hovland,Yes,Hovland,2026-04-13,https://polymarket.com/event/will-viktor-hovland-win-the-2026-masters-tournament,will-viktor-hovland-win-the-2026-masters-tournament,https://polymarket.com/event/will-viktor-hovland-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""73497915580341083736399735569139828376270472522079036954500777750803069730356"", ""7355113795750330681938725969100127241851360081150205576300582921072818214837""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-VHOV,KXPGATOUR-MAST26-VHOV,Will Viktor Hovland win the Masters Tournament?,Hovland,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-VHOV,2026-04-26T23:00:00Z
Golf,PGA Tour,high,koepka,1,568638,koepka,Yes,Koepka,2026-04-13,https://polymarket.com/event/will-brooks-koepka-win-the-2026-masters-tournament,will-brooks-koepka-win-the-2026-masters-tournament,https://polymarket.com/event/will-brooks-koepka-win-the-2026-masters-tournament,"[""Yes"", ""No""]","[""18834791976594441658325720353198133611705606483322909889513733422329656326781"", ""10919066356703648907040470302981161918411615920291629184667164027987137436710""]",2026-04-13,2026-04-13,KXPGATOUR-MAST26-BKOE,KXPGATOUR-MAST26-BKOE,Will Brooks Koepka win the Masters Tournament?,Koepka,2026-04-12,https://kalshi.com/markets/KXPGATOUR-MAST26-BKOE,2026-04-26T23:00:00Z
