pair_id,title_clean,category_tag,similarity_score,poly_market_id,poly_slug,poly_url,kalshi_market_id,kalshi_url,poly_event_url,poly_outcomes_json,poly_token_ids_json,poly_primary_outcome,expiry_poly_utc,expiry_kalshi_utc,resolution_time_utc
50,athletics rangers,sports_fees_v2,1.0,1906810,mlb-tex-oak-2026-04-13,https://polymarket.com/event/mlb-tex-oak-2026-04-13,KXMLBGAME-26APR132140TEXATH-ATH,https://kalshi.com/markets/KXMLBGAME-26APR132140TEXATH-ATH,https://polymarket.com/event/mlb-tex-oak-2026-04-13,"[""Athletics"", ""Texas Rangers""]","[""2959611999893412891362084237940500862616557640800545249182549380466778604573"", ""113834769248270677566087053569704398634904408720843809385498213496431416099766""]",Athletics,2026-04-21,2026-04-16T14:00:00Z,2026-04-21
51,dodgers mets,sports_fees_v2,1.0,1906812,mlb-nym-lad-2026-04-13,https://polymarket.com/event/mlb-nym-lad-2026-04-13,KXMLBGAME-26APR132210NYMLAD-LAD,https://kalshi.com/markets/KXMLBGAME-26APR132210NYMLAD-LAD,https://polymarket.com/event/mlb-nym-lad-2026-04-13,"[""Los Angeles Dodgers"", ""New York Mets""]","[""41850235894080436594587967231257308099936671549974083439997246734916956380065"", ""34930832912588029428833072582477549515516261007827008284839139328012435399312""]",Los Angeles Dodgers,2026-04-21,2026-04-16T14:00:00Z,2026-04-21
52,fnatic sk gaming,sports_fees_v2,1.0,1908536,lol-fnc-sk-2026-04-13,https://polymarket.com/event/lol-fnc-sk-2026-04-13,KXLOLGAME-26APR131100SKFNC-FNC,https://kalshi.com/markets/KXLOLGAME-26APR131100SKFNC-FNC,https://polymarket.com/event/lol-fnc-sk-2026-04-13,"[""Fnatic"", ""SK Gaming""]","[""109769694539742701238681407791706301756077513812991173727178425730085838765985"", ""8616710552597728063821854009727556104855004455996757084110338029691045388951""]",Fnatic,2026-04-13,2026-04-27T15:00:00Z,2026-04-13
53,rajasthan royals sunrisers hyderabad,sports_fees_v2,1.0,1919489,cricipl-sun-raj-2026-04-13,https://polymarket.com/event/cricipl-sun-raj-2026-04-13,KXIPLGAME-26APR13RRSRH-RR,https://kalshi.com/markets/KXIPLGAME-26APR13RRSRH-RR,https://polymarket.com/event/cricipl-sun-raj-2026-04-13,"[""Rajasthan Royals"", ""Sunrisers Hyderabad""]","[""79581287607114984634402211210108795864408125954267130674153760853461836413366"", ""55147388602003797595097615277834494815710088769342854392217329015024499473352""]",Rajasthan Royals,2026-04-20,2026-04-16T14:00:00Z,2026-04-20
54,rockets qingdao eagles,sports_fees_v2,1.0,1931897,bkcba-qin-nin-2026-04-12,https://polymarket.com/event/bkcba-qin-nin-2026-04-12,KXCBAGAME-26APR120735NINQIN-NIN,https://kalshi.com/markets/KXCBAGAME-26APR120735NINQIN-NIN,https://polymarket.com/event/bkcba-qin-nin-2026-04-12,"[""Ningbo Rockets"", ""Qingdao Eagles""]","[""47460934877495209835999628750075571012984315793851412695908763071943585158917"", ""74977110468082453734159113019791470216775752584179806230075888398254515950525""]",Ningbo Rockets,2026-04-19,2026-04-26T11:35:00Z,2026-04-19
55,beijing ducks shanghai sharks,sports_fees_v2,1.0,1931898,bkcba-bei-sha3-2026-04-12,https://polymarket.com/event/bkcba-bei-sha3-2026-04-12,KXCBAGAME-26APR120735SHADBED-BED,https://kalshi.com/markets/KXCBAGAME-26APR120735SHADBED-BED,https://polymarket.com/event/bkcba-bei-sha3-2026-04-12,"[""Beijing Ducks"", ""Shanghai Sharks""]","[""77958336287048604461663061334034432779021925709288016674767201186259705892873"", ""10816403056923879787714856518059826903579989886435078103227949338752369245894""]",Beijing Ducks,2026-04-19,2026-04-26T11:35:00Z,2026-04-19
56,tianjin pioneers xinjiang flying tigers,sports_fees_v2,1.0,1944891,bkcba-tia-xin-2026-04-13,https://polymarket.com/event/bkcba-tia-xin-2026-04-13,KXCBAGAME-26APR130735XINTIA-TIA,https://kalshi.com/markets/KXCBAGAME-26APR130735XINTIA-TIA,https://polymarket.com/event/bkcba-tia-xin-2026-04-13,"[""Tianjin Pioneers"", ""Xinjiang Flying Tigers""]","[""4975955692043889883051280732316588959766682767241072524603829173692305241895"", ""63155213949536523410605133761172110685608739471045522655969558329142810178571""]",Tianjin Pioneers,2026-04-20,2026-04-27T11:35:00Z,2026-04-20
57,shenzhen leopards sichuan blue whales,sports_fees_v2,1.0,1944892,bkcba-sic-she-2026-04-13,https://polymarket.com/event/bkcba-sic-she-2026-04-13,KXCBAGAME-26APR130735LEOSBW-LEO,https://kalshi.com/markets/KXCBAGAME-26APR130735LEOSBW-LEO,https://polymarket.com/event/bkcba-sic-she-2026-04-13,"[""Shenzhen Leopards"", ""Sichuan Blue Whales""]","[""53626309764371219070929983453716561961658207416962951437867554610562403607839"", ""13886419322391107532445091484866890745860853173856900663466807751551916299022""]",Shenzhen Leopards,2026-04-20,2026-04-27T11:35:00Z,2026-04-20
58,guangzhou loong lions jiangsu dragons,sports_fees_v2,1.0,1944897,bkcba-gua2-jia-2026-04-13,https://polymarket.com/event/bkcba-gua2-jia-2026-04-13,KXCBAGAME-26APR130735JIAGLL-GLL,https://kalshi.com/markets/KXCBAGAME-26APR130735JIAGLL-GLL,https://polymarket.com/event/bkcba-gua2-jia-2026-04-13,"[""Guangzhou Loong Lions"", ""Jiangsu Dragons""]","[""31637054472295019922974046477802250482268610733464024613963256066678215974549"", ""86431723451215052059674239239143519612526677126906939444595754763026976243263""]",Guangzhou Loong Lions,2026-04-20,2026-04-27T11:35:00Z,2026-04-20
59,timofeeva paquet,sports_fees_v2,1.0,1947718,wta-timofee-paquet-2026-04-12,https://polymarket.com/event/wta-timofee-paquet-2026-04-12,KXWTAMATCH-26APR12TIMPAQ-PAQ,https://kalshi.com/markets/KXWTAMATCH-26APR12TIMPAQ-PAQ,https://polymarket.com/event/wta-timofee-paquet-2026-04-12,"[""Chloe Paquet"", ""Maria Timofeeva""]","[""8379823217030195754308490476660513780919871456785864919540764750338510160831"", ""111672318323175392539379969493563476918498135003185760817255179726383500280167""]",Chloe Paquet,2026-04-19,2026-04-26T08:00:00Z,2026-04-19
60,sasnovich dodin,sports_fees_v2,1.0,1947735,wta-sasnovi-dodin-2026-04-12,https://polymarket.com/event/wta-sasnovi-dodin-2026-04-12,KXWTAMATCH-26APR12SASDOD-DOD,https://kalshi.com/markets/KXWTAMATCH-26APR12SASDOD-DOD,https://polymarket.com/event/wta-sasnovi-dodin-2026-04-12,"[""Oceane Dodin"", ""Aliaksandra Sasnovich""]","[""73780418069093861142552122430819969081793300450588821692231683211217793955011"", ""83488213688147920120527338740074800012126755836924506056673634307960597642723""]",Oceane Dodin,2026-04-19,2026-04-26T08:00:00Z,2026-04-19
61,charaeva pieri,sports_fees_v2,1.0,1947744,wta-charaev-pieri-2026-04-12,https://polymarket.com/event/wta-charaev-pieri-2026-04-12,KXWTAMATCH-26APR12CHAPIE-PIE,https://kalshi.com/markets/KXWTAMATCH-26APR12CHAPIE-PIE,https://polymarket.com/event/wta-charaev-pieri-2026-04-12,"[""Jessica Pieri"", ""Alina Charaeva""]","[""112406520518785788014845674349800241280137665311714076669886300654213266107238"", ""80614804521549768115202437879792145775604451434368080517088276508380987287817""]",Jessica Pieri,2026-04-19,2026-04-26T08:00:00Z,2026-04-19
62,wang tan,sports_fees_v2,1.0,1947746,wta-wa-tan-2026-04-12,https://polymarket.com/event/wta-wa-tan-2026-04-12,KXWTAMATCH-26APR12WANTAN-TAN,https://kalshi.com/markets/KXWTAMATCH-26APR12WANTAN-TAN,https://polymarket.com/event/wta-wa-tan-2026-04-12,"[""Harmony Tan"", ""Xinyu Wang""]","[""110541535749743174890736655869591455111952924307803051569891234024536209337142"", ""54193431706255664646280732362115764464423889378489854084028093003801397541611""]",Harmony Tan,2026-04-19,2026-04-26T10:10:00Z,2026-04-19
63,alcaraz sinner,sports_fees_v2,1.0,1947793,atp-alcaraz-sinner-2026-04-12,https://polymarket.com/event/atp-alcaraz-sinner-2026-04-12,KXATPMATCH-26APR12ALCSIN-ALC,https://kalshi.com/markets/KXATPMATCH-26APR12ALCSIN-ALC,https://polymarket.com/event/atp-alcaraz-sinner-2026-04-12,"[""Carlos Alcaraz"", ""Jannik Sinner""]","[""78448911132446932299605119785636635412332155582399369998438742657402839028596"", ""61075117372026727443588628338875109112419101514581284581353893398314720118296""]",Carlos Alcaraz,2026-04-19,2026-04-26T09:00:00Z,2026-04-19
64,andreeva potapova,sports_fees_v2,1.0,1950653,wta-andreev-potapov-2026-04-12,https://polymarket.com/event/wta-andreev-potapov-2026-04-12,KXWTAMATCH-26APR12ANDPOT-POT,https://kalshi.com/markets/KXWTAMATCH-26APR12ANDPOT-POT,https://polymarket.com/event/wta-andreev-potapov-2026-04-12,"[""Anastasia Potapova"", ""Mirra Andreeva""]","[""2643209541364472379684812285222413488285601725882914614393188011094786503102"", ""100272092489138986982641723092314116450488465044173466393882922843873905040666""]",Anastasia Potapova,2026-04-19,2026-04-26T12:00:00Z,2026-04-19
65,nava molcan,sports_fees_v2,1.0,1950654,atp-nava-molcan-2026-04-12,https://polymarket.com/event/atp-nava-molcan-2026-04-12,KXATPMATCH-26APR12NAVMOL-MOL,https://kalshi.com/markets/KXATPMATCH-26APR12NAVMOL-MOL,https://polymarket.com/event/atp-nava-molcan-2026-04-12,"[""Alex Molcan"", ""Emilio Nava""]","[""84899885953299752347238018249582906330174276714726178641443195298272996086160"", ""64130875455592790218698271704194240714226620942551272169611343491419819438022""]",Alex Molcan,2026-04-19,2026-04-26T08:00:00Z,2026-04-19
66,salkova podrez,sports_fees_v2,1.0,1950658,wta-salkova-podrez-2026-04-12,https://polymarket.com/event/wta-salkova-podrez-2026-04-12,KXWTAMATCH-26APR12SALPOD-SAL,https://kalshi.com/markets/KXWTAMATCH-26APR12SALPOD-SAL,https://polymarket.com/event/wta-salkova-podrez-2026-04-12,"[""Dominika Salkova"", ""Veronika Podrez""]","[""30089524081203321336731713107384967864251175183415245434369316333824705042838"", ""34975250041648031656517087907032253227308843941081990771572750873069038104138""]",Dominika Salkova,2026-04-19,2026-04-26T08:00:00Z,2026-04-19
67,zvonareva knutson,sports_fees_v2,1.0,1950673,wta-zvonare-knutson-2026-04-12,https://polymarket.com/event/wta-zvonare-knutson-2026-04-12,KXWTAMATCH-26APR12ZVOKNU-KNU,https://kalshi.com/markets/KXWTAMATCH-26APR12ZVOKNU-KNU,https://polymarket.com/event/wta-zvonare-knutson-2026-04-12,"[""Gabriela Knutson"", ""Vera Zvonareva""]","[""103741429706333267420701317309569583353986744649254042235984406401490472981220"", ""23276474704907797936856133769236004061409910032133733197373011445589434384549""]",Gabriela Knutson,2026-04-19,2026-04-26T08:00:00Z,2026-04-19
68,bueno heide,sports_fees_v2,1.0,1950675,atp-bueno-heide-2026-04-12,https://polymarket.com/event/atp-bueno-heide-2026-04-12,KXATPCHALLENGERMATCH-26APR12BUEHEI-BUE,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR12BUEHEI-BUE,https://polymarket.com/event/atp-bueno-heide-2026-04-12,"[""Gonzalo Bueno"", ""Gustavo Heide""]","[""71742766515696249928282740162979412476025396991033226708196026500646000733656"", ""105775154078272449288456599529493005141315323091027794822925915398977917838808""]",Gonzalo Bueno,2026-04-19,2026-04-26T16:00:00Z,2026-04-19
69,kalieva belgraver,sports_fees_v2,1.0,1950682,wta-kalieva-belgrav-2026-04-12,https://polymarket.com/event/wta-kalieva-belgrav-2026-04-12,KXWTAMATCH-26APR12KALBEL-KAL,https://kalshi.com/markets/KXWTAMATCH-26APR12KALBEL-KAL,https://polymarket.com/event/wta-kalieva-belgrav-2026-04-12,"[""Elvina Kalieva"", ""Julie Belgraver""]","[""91947199388385600689408144535035626772314081914877740240380203352003858549447"", ""107872390103073321788074895473580818746389583939220861433881339477957304888149""]",Elvina Kalieva,2026-04-19,2026-04-26T11:20:00Z,2026-04-19
70,piros rodionov,sports_fees_v2,1.0,1950683,atp-piros-rodiono-2026-04-12,https://polymarket.com/event/atp-piros-rodiono-2026-04-12,KXATPCHALLENGERMATCH-26APR12PIRROD-PIR,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR12PIRROD-PIR,https://polymarket.com/event/atp-piros-rodiono-2026-04-12,"[""Zsombor Piros"", ""Jurij Rodionov""]","[""9899480511537070265007193075848499775571773997437071766747169021916049073683"", ""103240801846325267818273954694520631483822458752338960455071816579242163166444""]",Zsombor Piros,2026-04-19,2026-04-26T11:30:00Z,2026-04-19
71,yibing dostanic,sports_fees_v2,1.0,1950697,atp-wu-dostani-2026-04-12,https://polymarket.com/event/atp-wu-dostani-2026-04-12,KXATPCHALLENGERMATCH-26APR12YIBDOS-DOS,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR12YIBDOS-DOS,https://polymarket.com/event/atp-wu-dostani-2026-04-12,"[""Stefan Dostanic"", ""Yibing Wu""]","[""96560264860886790904815751501878408030516820469896324659311323763390981205259"", ""37875762085342803715419909108991328525802727713730182702201752331002827136516""]",Stefan Dostanic,2026-04-19,2026-04-26T17:00:00Z,2026-04-19
72,kings trail blazers,sports_fees_v2,1.0,1954469,nba-sac-por-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-sac-por-2026-04-12-1h-moneyline,KXNBA1HWINNER-26APR12SACPOR-SAC,https://kalshi.com/markets/KXNBA1HWINNER-26APR12SACPOR-SAC,https://polymarket.com/event/nba-sac-por-2026-04-12-1h-moneyline,"[""Kings"", ""Trail Blazers""]","[""8596891243708724600250711531995330137892389326653596055360780993041900919275"", ""3330801455320384937006812785240508176923391395273917273718886988421359361076""]",Kings,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
73,bulls mavericks,sports_fees_v2,1.0,1954740,nba-chi-dal-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-chi-dal-2026-04-12-1h-moneyline,KXNBA1HWINNER-26APR12CHIDAL-CHI,https://kalshi.com/markets/KXNBA1HWINNER-26APR12CHIDAL-CHI,https://polymarket.com/event/nba-chi-dal-2026-04-12-1h-moneyline,"[""Bulls"", ""Mavericks""]","[""110006948732998875464795767057769748055970739153073699131024040565572422060795"", ""61019135907199519174615175400560927388181769219110695754322266198976665705211""]",Bulls,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
74,grizzlies rockets,sports_fees_v2,1.0,1954743,nba-mem-hou-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-mem-hou-2026-04-12-1h-moneyline,KXNBA1HWINNER-26APR12MEMHOU-MEM,https://kalshi.com/markets/KXNBA1HWINNER-26APR12MEMHOU-MEM,https://polymarket.com/event/nba-mem-hou-2026-04-12-1h-moneyline,"[""Grizzlies"", ""Rockets""]","[""114881695461815609333659646422499645905707463820711156774981172609013069566909"", ""42903304661396256544099784308471452157399179994416456722425315766524730463175""]",Grizzlies,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
75,pelicans timberwolves,sports_fees_v2,1.0,1954746,nba-nop-min-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-nop-min-2026-04-12-1h-moneyline,KXNBA1HWINNER-26APR12NOPMIN-NOP,https://kalshi.com/markets/KXNBA1HWINNER-26APR12NOPMIN-NOP,https://polymarket.com/event/nba-nop-min-2026-04-12-1h-moneyline,"[""Pelicans"", ""Timberwolves""]","[""90868876681528041324897148985101015866093898444735605683796613714371219784173"", ""40728565104523719223608608202434361858439545541225012147175114812492344400018""]",Pelicans,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
76,suns thunder,sports_fees_v2,1.0,1954749,nba-phx-okc-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-phx-okc-2026-04-12-1h-moneyline,KXNBA1HWINNER-26APR12PHXOKC-PHX,https://kalshi.com/markets/KXNBA1HWINNER-26APR12PHXOKC-PHX,https://polymarket.com/event/nba-phx-okc-2026-04-12-1h-moneyline,"[""Suns"", ""Thunder""]","[""114110373873584326154942621150371082020287020977030657548544591038300714452429"", ""50652929069742340089823360159187966152695580675559610560665789830959064554824""]",Suns,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
77,nuggets spurs,sports_fees_v2,1.0,1954752,nba-den-sas-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-den-sas-2026-04-12-1h-moneyline,KXNBA1HWINNER-26APR12DENSAS-DEN,https://kalshi.com/markets/KXNBA1HWINNER-26APR12DENSAS-DEN,https://polymarket.com/event/nba-den-sas-2026-04-12-1h-moneyline,"[""Nuggets"", ""Spurs""]","[""17205963934617234191834995649013528108705631021696517127375481162223653343641"", ""33437333282439050967503785201097547546134040868570288507336001417918201842054""]",Nuggets,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
78,jazz lakers,sports_fees_v2,1.0,1954755,nba-uta-lal-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-uta-lal-2026-04-12-1h-moneyline,KXNBA1HWINNER-26APR12UTALAL-TIE,https://kalshi.com/markets/KXNBA1HWINNER-26APR12UTALAL-TIE,https://polymarket.com/event/nba-uta-lal-2026-04-12-1h-moneyline,"[""Jazz"", ""Lakers""]","[""75357903712735047386247850882475470331518312656781110354024529900193711855032"", ""6520427720718918176605429341718931723937508271911888044573812974991002158486""]",Jazz,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
79,clippers warriors,sports_fees_v2,1.0,1954758,nba-gsw-lac-2026-04-12-1h-moneyline,https://polymarket.com/event/nba-gsw-lac-2026-04-12-1h-moneyline,KXNBA1HWINNER-26APR12GSWLAC-LAC,https://kalshi.com/markets/KXNBA1HWINNER-26APR12GSWLAC-LAC,https://polymarket.com/event/nba-gsw-lac-2026-04-12-1h-moneyline,"[""Clippers"", ""Warriors""]","[""85327455760535671671188714137225590296654537784518406900638370709525577761534"", ""92404398962249280280231781405514887977115171375266983581034757061518370881185""]",Clippers,2026-04-13,2026-04-27T00:30:00Z,2026-04-13
80,zverev kecmanovic,sports_fees_v2,0.95,1947795,atp-zverev-kecmano-2026-04-13,https://polymarket.com/event/atp-zverev-kecmano-2026-04-13,KXATPMATCH-26APR12ZVEKEC-ZVE,https://kalshi.com/markets/KXATPMATCH-26APR12ZVEKEC-ZVE,https://polymarket.com/event/atp-zverev-kecmano-2026-04-13,"[""Alexander Zverev"", ""Miomir Kecmanovic""]","[""13614521013787270277214233762430409560108888249874711792510838216768541314652"", ""17919492217440884509199131770806687317528992827142908267238360664780554445128""]",Alexander Zverev,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
81,struff cerundolo,sports_fees_v2,0.95,1947796,atp-struff-cerundo-2026-04-13,https://polymarket.com/event/atp-struff-cerundo-2026-04-13,KXATPMATCH-26APR12STRCER-CER,https://kalshi.com/markets/KXATPMATCH-26APR12STRCER-CER,https://polymarket.com/event/atp-struff-cerundo-2026-04-13,"[""Francisco Cerundolo"", ""Jan-Lennard Struff""]","[""11504506588705022531087985882704231185526129837510714524873001982020405618281"", ""40556947824221949235483821673295034982680712403843261996772041883281666606976""]",Francisco Cerundolo,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
82,cobolli fucsovics,sports_fees_v2,0.95,1947807,atp-cobolli-fucsovi-2026-04-13,https://polymarket.com/event/atp-cobolli-fucsovi-2026-04-13,KXATPMATCH-26APR12COBFUC-COB,https://kalshi.com/markets/KXATPMATCH-26APR12COBFUC-COB,https://polymarket.com/event/atp-cobolli-fucsovi-2026-04-13,"[""Flavio Cobolli"", ""Marton Fucsovics""]","[""67772834223769001447267695575466723873122337740990536709375879225352406752383"", ""89793175733580545315876917736613597163256805058998936833031812970502224043489""]",Flavio Cobolli,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
83,engel kopriva,sports_fees_v2,0.95,1947820,atp-engel-kopriva-2026-04-13,https://polymarket.com/event/atp-engel-kopriva-2026-04-13,KXATPMATCH-26APR12ENGKOP-ENG,https://kalshi.com/markets/KXATPMATCH-26APR12ENGKOP-ENG,https://polymarket.com/event/atp-engel-kopriva-2026-04-13,"[""Justin Engel"", ""Vit Kopriva""]","[""27694190086902764234284218603036686541394003981849320572205550851026629742789"", ""36537554079718363936480631355113679451365202425464743740565066291622659243499""]",Justin Engel,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
84,zhang darderi,sports_fees_v2,0.95,1947825,atp-zhang-darderi-2026-04-13,https://polymarket.com/event/atp-zhang-darderi-2026-04-13,KXATPMATCH-26APR12ZHADAR-DAR,https://kalshi.com/markets/KXATPMATCH-26APR12ZHADAR-DAR,https://polymarket.com/event/atp-zhang-darderi-2026-04-13,"[""Luciano Darderi"", ""Zhizhen Zhang""]","[""104616471932969522761926002199080452517347555281464881810299079368651208642590"", ""46896919816306496618350068628195381917519103854173712234769778232408962893397""]",Luciano Darderi,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
85,griekspoor shapovalov,sports_fees_v2,0.95,1947827,atp-grieksp-shapova-2026-04-13,https://polymarket.com/event/atp-grieksp-shapova-2026-04-13,KXATPMATCH-26APR12GRISHA-SHA,https://kalshi.com/markets/KXATPMATCH-26APR12GRISHA-SHA,https://polymarket.com/event/atp-grieksp-shapova-2026-04-13,"[""Denis Shapovalov"", ""Tallon Griekspoor""]","[""105734289194670004498273073776327658906977787602009946558153670900797691877697"", ""25931039710503818929414665306603162005012244807869564974720543145401625210139""]",Denis Shapovalov,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
86,marozsan tsitsipas,sports_fees_v2,0.95,1947830,atp-marozsa-tsitsip-2026-04-13,https://polymarket.com/event/atp-marozsa-tsitsip-2026-04-13,KXATPMATCH-26APR12MARTSI-MAR,https://kalshi.com/markets/KXATPMATCH-26APR12MARTSI-MAR,https://polymarket.com/event/atp-marozsa-tsitsip-2026-04-13,"[""Fabian Marozsan"", ""Stefanos Tsitsipas""]","[""50593284783473778872894284717708884085748454874360647735044032693050757373308"", ""56569001198387703358343172186502206619196462035758104765113515234553532721424""]",Fabian Marozsan,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
87,cilic altmaier,sports_fees_v2,0.95,1947831,atp-cilic-altmaie-2026-04-13,https://polymarket.com/event/atp-cilic-altmaie-2026-04-13,KXATPMATCH-26APR12CILALT-ALT,https://kalshi.com/markets/KXATPMATCH-26APR12CILALT-ALT,https://polymarket.com/event/atp-cilic-altmaie-2026-04-13,"[""Daniel Altmaier"", ""Marin Cilic""]","[""38721184134743642363728895575354039039912267678986327456337384237683270890942"", ""48615555972432274970412856707105652130814248624298315691375339034894535329399""]",Daniel Altmaier,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
88,rinderknech michelsen,sports_fees_v2,0.95,1947844,atp-rinderk-michels-2026-04-13,https://polymarket.com/event/atp-rinderk-michels-2026-04-13,KXATPMATCH-26APR12RINMIC-MIC,https://kalshi.com/markets/KXATPMATCH-26APR12RINMIC-MIC,https://polymarket.com/event/atp-rinderk-michels-2026-04-13,"[""Alex Michelsen"", ""Arthur Rinderknech""]","[""75278699651711160497363900743355189955548691708122319779263812298073376779668"", ""111295240161647011994355570970675282357172692744499293766433337229086280130061""]",Alex Michelsen,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
89,tabilo fonseca,sports_fees_v2,0.95,1947847,atp-tabilo-fonseca-2026-04-13,https://polymarket.com/event/atp-tabilo-fonseca-2026-04-13,KXATPMATCH-26APR12TABFON-TAB,https://kalshi.com/markets/KXATPMATCH-26APR12TABFON-TAB,https://polymarket.com/event/atp-tabilo-fonseca-2026-04-13,"[""Alejandro Tabilo"", ""Joao Fonseca""]","[""19717476318471858680729464532736749038531542523089650139307410500780186254273"", ""23462766051218870976547385850811844402192050419724906599611012277752033283136""]",Alejandro Tabilo,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
90,blockx hanfmann,sports_fees_v2,0.95,1947848,atp-blockx-hanfman-2026-04-13,https://polymarket.com/event/atp-blockx-hanfman-2026-04-13,KXATPMATCH-26APR12BLOHAN-BLO,https://kalshi.com/markets/KXATPMATCH-26APR12BLOHAN-BLO,https://polymarket.com/event/atp-blockx-hanfman-2026-04-13,"[""Alexander Blockx"", ""Yannick Hanfmann""]","[""62472796359465271149218052365616383598522815136920347033358951291614348330860"", ""13183246210696649052335775407177371931022742753642502834185724435181658941384""]",Alexander Blockx,2026-04-20,2026-04-26T09:00:00Z,2026-04-20
91,noguchi chidekh,sports_fees_v2,0.95,1947871,atp-noguchi-chidekh-2026-04-12,https://polymarket.com/event/atp-noguchi-chidekh-2026-04-12,KXATPCHALLENGERMATCH-26APR11NOGCHI-NOG,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11NOGCHI-NOG,https://polymarket.com/event/atp-noguchi-chidekh-2026-04-12,"[""Rio Noguchi"", ""Clement Chidekh""]","[""17233849907155967289564982498969192093722098533136980660590358879333950262783"", ""23857088727515440642726606682077731606602664617173345291610172757107629662294""]",Rio Noguchi,2026-04-20,2026-04-26T01:00:00Z,2026-04-20
92,yunchaokete chung,sports_fees_v2,0.95,1947872,atp-bu-chun-2026-04-12,https://polymarket.com/event/atp-bu-chun-2026-04-12,KXATPCHALLENGERMATCH-26APR11YUNCHU-CHU,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11YUNCHU-CHU,https://polymarket.com/event/atp-bu-chun-2026-04-12,"[""Yun-Seong Chung"", ""Yunchaokete Bu""]","[""73912483295673554345345989387809178757668997257841576845313005123013779604540"", ""13527519841803142300777291958575530933196378398514673302603569486165055827517""]",Yun-Seong Chung,2026-04-20,2026-04-26T01:00:00Z,2026-04-20
93,duckworth holmgren,sports_fees_v2,0.85,1947862,atp-duckwor-holmgre-2026-04-12,https://polymarket.com/event/atp-duckwor-holmgre-2026-04-12,KXATPCHALLENGERMATCH-26APR11DUCHOL-DUC,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11DUCHOL-DUC,https://polymarket.com/event/atp-duckwor-holmgre-2026-04-12,"[""James Duckworth"", ""August Holmgren""]","[""114250147824664533598829005614457845244492885971918768269029082797721026524276"", ""34100217834714073226182063663621397107452784946700932194082023940825364612791""]",James Duckworth,2026-04-20,2026-04-26T01:00:00Z,2026-04-20
94,galarneau uchida,sports_fees_v2,0.85,1947863,atp-galarne-uchida-2026-04-12,https://polymarket.com/event/atp-galarne-uchida-2026-04-12,KXATPCHALLENGERMATCH-26APR11GALUCH-GAL,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11GALUCH-GAL,https://polymarket.com/event/atp-galarne-uchida-2026-04-12,"[""Alexis Galarneau"", ""Kaichi Uchida""]","[""43213848813404337499317008336042626227034880586916153138495220414272811092349"", ""38029336460678207674518320492804591775023133652703700193201195614628472158176""]",Alexis Galarneau,2026-04-20,2026-04-26T01:00:00Z,2026-04-20
95,broady cassone,sports_fees_v2,0.85,1947864,atp-broady-cassone-2026-04-12,https://polymarket.com/event/atp-broady-cassone-2026-04-12,KXATPCHALLENGERMATCH-26APR11BROCAS-BRO,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR11BROCAS-BRO,https://polymarket.com/event/atp-broady-cassone-2026-04-12,"[""Liam Broady"", ""Murphy Cassone""]","[""8498705972666527116166466313745818728254808214614782151175579432639758839039"", ""22977317862342564992854333308778931127917831163302375015323545931908366679268""]",Liam Broady,2026-04-20,2026-04-26T01:00:00Z,2026-04-20
