pair_id,title_clean,category_tag,sport,similarity_score,poly_market_id,poly_slug,poly_url,kalshi_market_id,kalshi_url,poly_event_url,poly_outcomes_json,poly_token_ids_json,poly_primary_outcome,expiry_poly_utc,expiry_kalshi_utc,resolution_time_utc,kalshi_t2_ticker,kalshi_tie_ticker
48,lg twins hanwha eagles,sports_fees_v2,Baseball,1.0,1991463,kbo-han-lg-2026-04-21,https://polymarket.com/event/kbo-han-lg-2026-04-21,KXKBOGAME-26APR210530HANLG-LG,https://kalshi.com/markets/KXKBOGAME-26APR210530HANLG-LG,https://polymarket.com/event/kbo-han-lg-2026-04-21,"[""LG Twins"", ""Hanwha Eagles""]","[""95616287885983721638164968737737136945478887120753204371810823534131527993358"", ""17042141968536953471594045180183988863192802281680503808930285171935092190089""]",LG Twins,2026-04-28,2026-04-24T09:30:00Z,2026-04-28,,
49,tigers brewers,sports_fees_v2,Baseball,1.0,1991468,mlb-mil-det-2026-04-21,https://polymarket.com/event/mlb-mil-det-2026-04-21,KXMLBGAME-26APR211840MILDET-DET,https://kalshi.com/markets/KXMLBGAME-26APR211840MILDET-DET,https://polymarket.com/event/mlb-mil-det-2026-04-21,"[""Detroit Tigers"", ""Milwaukee Brewers""]","[""109480316054573390486889717620086143441553050599145325806782417034924134752293"", ""2090758837659722307400682989367462784904572958425298623378361642526318328686""]",Detroit Tigers,2026-04-28,2026-04-24T22:40:00Z,2026-04-28,,
50,brewers tigers,sports_fees_v2,Baseball,1.0,1991468,mlb-mil-det-2026-04-21,https://polymarket.com/event/mlb-mil-det-2026-04-21,KXMLBGAME-26APR211840MILDET-MIL,https://kalshi.com/markets/KXMLBGAME-26APR211840MILDET-MIL,https://polymarket.com/event/mlb-mil-det-2026-04-21,"[""Milwaukee Brewers"", ""Detroit Tigers""]","[""2090758837659722307400682989367462784904572958425298623378361642526318328686"", ""109480316054573390486889717620086143441553050599145325806782417034924134752293""]",Milwaukee Brewers,2026-04-28,2026-04-24T22:40:00Z,2026-04-28,,
51,red sox yankees,sports_fees_v2,Baseball,1.0,1991475,mlb-nyy-bos-2026-04-21,https://polymarket.com/event/mlb-nyy-bos-2026-04-21,KXMLBGAME-26APR211845NYYBOS-BOS,https://kalshi.com/markets/KXMLBGAME-26APR211845NYYBOS-BOS,https://polymarket.com/event/mlb-nyy-bos-2026-04-21,"[""Boston Red Sox"", ""New York Yankees""]","[""102905808399206126261468716180965787023274325589311862155803730800866637872568"", ""109140817480399527663873872751699167918097608788629581971077518293330164784829""]",Boston Red Sox,2026-04-28,2026-04-24T22:45:00Z,2026-04-28,,
52,yankees red sox,sports_fees_v2,Baseball,1.0,1991475,mlb-nyy-bos-2026-04-21,https://polymarket.com/event/mlb-nyy-bos-2026-04-21,KXMLBGAME-26APR211845NYYBOS-NYY,https://kalshi.com/markets/KXMLBGAME-26APR211845NYYBOS-NYY,https://polymarket.com/event/mlb-nyy-bos-2026-04-21,"[""New York Yankees"", ""Boston Red Sox""]","[""109140817480399527663873872751699167918097608788629581971077518293330164784829"", ""102905808399206126261468716180965787023274325589311862155803730800866637872568""]",New York Yankees,2026-04-28,2026-04-24T22:45:00Z,2026-04-28,,
53,twins mets,sports_fees_v2,Baseball,1.0,1991480,mlb-min-nym-2026-04-21,https://polymarket.com/event/mlb-min-nym-2026-04-21,KXMLBGAME-26APR211910MINNYM-MIN,https://kalshi.com/markets/KXMLBGAME-26APR211910MINNYM-MIN,https://polymarket.com/event/mlb-min-nym-2026-04-21,"[""Minnesota Twins"", ""New York Mets""]","[""101046401785567900328487380606839586440206993802871650127728866633784505208773"", ""85267782013567258187322340130777985180263583304213565486561342993219812172543""]",Minnesota Twins,2026-04-28,2026-04-24T23:10:00Z,2026-04-28,,
54,mets twins,sports_fees_v2,Baseball,1.0,1991480,mlb-min-nym-2026-04-21,https://polymarket.com/event/mlb-min-nym-2026-04-21,KXMLBGAME-26APR211910MINNYM-NYM,https://kalshi.com/markets/KXMLBGAME-26APR211910MINNYM-NYM,https://polymarket.com/event/mlb-min-nym-2026-04-21,"[""New York Mets"", ""Minnesota Twins""]","[""85267782013567258187322340130777985180263583304213565486561342993219812172543"", ""101046401785567900328487380606839586440206993802871650127728866633784505208773""]",New York Mets,2026-04-28,2026-04-24T23:10:00Z,2026-04-28,,
55,pirates rangers,sports_fees_v2,Baseball,1.0,1991486,mlb-pit-tex-2026-04-21,https://polymarket.com/event/mlb-pit-tex-2026-04-21,KXMLBGAME-26APR212005PITTEX-PIT,https://kalshi.com/markets/KXMLBGAME-26APR212005PITTEX-PIT,https://polymarket.com/event/mlb-pit-tex-2026-04-21,"[""Pittsburgh Pirates"", ""Texas Rangers""]","[""112096852515557420841933666409349433417598662487777943651047812364863655419707"", ""69902587631568699115902287231828331218660502539086406934593775577741829646809""]",Pittsburgh Pirates,2026-04-29,2026-04-25T00:05:00Z,2026-04-29,,
56,rangers pirates,sports_fees_v2,Baseball,1.0,1991486,mlb-pit-tex-2026-04-21,https://polymarket.com/event/mlb-pit-tex-2026-04-21,KXMLBGAME-26APR212005PITTEX-TEX,https://kalshi.com/markets/KXMLBGAME-26APR212005PITTEX-TEX,https://polymarket.com/event/mlb-pit-tex-2026-04-21,"[""Texas Rangers"", ""Pittsburgh Pirates""]","[""69902587631568699115902287231828331218660502539086406934593775577741829646809"", ""112096852515557420841933666409349433417598662487777943651047812364863655419707""]",Texas Rangers,2026-04-29,2026-04-25T00:05:00Z,2026-04-29,,
57,rockies padres,sports_fees_v2,Baseball,1.0,1991489,mlb-sd-col-2026-04-21,https://polymarket.com/event/mlb-sd-col-2026-04-21,KXMLBGAME-26APR212040SDCOL-COL,https://kalshi.com/markets/KXMLBGAME-26APR212040SDCOL-COL,https://polymarket.com/event/mlb-sd-col-2026-04-21,"[""Colorado Rockies"", ""San Diego Padres""]","[""70548141365883598587092306318396967945802837302557207481796355943953866046728"", ""86789477446029602852577518562847325362485165491798419259593057200519549797655""]",Colorado Rockies,2026-04-29,2026-04-25T00:40:00Z,2026-04-29,,
58,padres rockies,sports_fees_v2,Baseball,1.0,1991489,mlb-sd-col-2026-04-21,https://polymarket.com/event/mlb-sd-col-2026-04-21,KXMLBGAME-26APR212040SDCOL-SD,https://kalshi.com/markets/KXMLBGAME-26APR212040SDCOL-SD,https://polymarket.com/event/mlb-sd-col-2026-04-21,"[""San Diego Padres"", ""Colorado Rockies""]","[""86789477446029602852577518562847325362485165491798419259593057200519549797655"", ""70548141365883598587092306318396967945802837302557207481796355943953866046728""]",San Diego Padres,2026-04-29,2026-04-25T00:40:00Z,2026-04-29,,
59,diamondbacks white sox,sports_fees_v2,Baseball,1.0,1991493,mlb-cws-ari-2026-04-21,https://polymarket.com/event/mlb-cws-ari-2026-04-21,KXMLBGAME-26APR212140CWSAZ-AZ,https://kalshi.com/markets/KXMLBGAME-26APR212140CWSAZ-AZ,https://polymarket.com/event/mlb-cws-ari-2026-04-21,"[""Arizona Diamondbacks"", ""Chicago White Sox""]","[""56665817353300872981085709879578823267506604961497651844587631677666767086161"", ""69735493182637393605902113772158514810766886828175653704307361465555271832304""]",Arizona Diamondbacks,2026-04-29,2026-04-25T01:40:00Z,2026-04-29,,
60,white sox diamondbacks,sports_fees_v2,Baseball,1.0,1991493,mlb-cws-ari-2026-04-21,https://polymarket.com/event/mlb-cws-ari-2026-04-21,KXMLBGAME-26APR212140CWSAZ-CWS,https://kalshi.com/markets/KXMLBGAME-26APR212140CWSAZ-CWS,https://polymarket.com/event/mlb-cws-ari-2026-04-21,"[""Chicago White Sox"", ""Arizona Diamondbacks""]","[""69735493182637393605902113772158514810766886828175653704307361465555271832304"", ""56665817353300872981085709879578823267506604961497651844587631677666767086161""]",Chicago White Sox,2026-04-29,2026-04-25T01:40:00Z,2026-04-29,,
61,dodgers giants,sports_fees_v2,Baseball,1.0,1991497,mlb-lad-sf-2026-04-21,https://polymarket.com/event/mlb-lad-sf-2026-04-21,KXMLBGAME-26APR212145LADSF-LAD,https://kalshi.com/markets/KXMLBGAME-26APR212145LADSF-LAD,https://polymarket.com/event/mlb-lad-sf-2026-04-21,"[""Los Angeles Dodgers"", ""San Francisco Giants""]","[""24574350789299289161945487998432730885766605989629000372133107734007784698509"", ""96660994939248044292423112034596495332089882521588116925168474678670251060399""]",Los Angeles Dodgers,2026-04-29,2026-04-25T01:45:00Z,2026-04-29,,
62,giants dodgers,sports_fees_v2,Baseball,1.0,1991497,mlb-lad-sf-2026-04-21,https://polymarket.com/event/mlb-lad-sf-2026-04-21,KXMLBGAME-26APR212145LADSF-SF,https://kalshi.com/markets/KXMLBGAME-26APR212145LADSF-SF,https://polymarket.com/event/mlb-lad-sf-2026-04-21,"[""San Francisco Giants"", ""Los Angeles Dodgers""]","[""96660994939248044292423112034596495332089882521588116925168474678670251060399"", ""24574350789299289161945487998432730885766605989629000372133107734007784698509""]",San Francisco Giants,2026-04-29,2026-04-25T01:45:00Z,2026-04-29,,
63,hawks knicks,sports_fees_v2,Basketball,1.0,1991749,nba-atl-nyk-2026-04-20,https://polymarket.com/event/nba-atl-nyk-2026-04-20,KXNBAGAME-26APR20ATLNYK-ATL,https://kalshi.com/markets/KXNBAGAME-26APR20ATLNYK-ATL,https://polymarket.com/event/nba-atl-nyk-2026-04-20,"[""Hawks"", ""Knicks""]","[""72595420866470898195484478929890439935132887929614199696804680696876953647029"", ""15408696681072450048579926067953913307394317666748243708525925434002891859613""]",Hawks,2026-04-21,2026-05-05T00:00:00Z,2026-04-21,,
64,knicks hawks,sports_fees_v2,Basketball,1.0,1991749,nba-atl-nyk-2026-04-20,https://polymarket.com/event/nba-atl-nyk-2026-04-20,KXNBAGAME-26APR20ATLNYK-NYK,https://kalshi.com/markets/KXNBAGAME-26APR20ATLNYK-NYK,https://polymarket.com/event/nba-atl-nyk-2026-04-20,"[""Knicks"", ""Hawks""]","[""15408696681072450048579926067953913307394317666748243708525925434002891859613"", ""72595420866470898195484478929890439935132887929614199696804680696876953647029""]",Knicks,2026-04-21,2026-05-05T00:00:00Z,2026-04-21,,
65,nuggets timberwolves,sports_fees_v2,Basketball,1.0,1991751,nba-min-den-2026-04-20,https://polymarket.com/event/nba-min-den-2026-04-20,KXNBAGAME-26APR20MINDEN-DEN,https://kalshi.com/markets/KXNBAGAME-26APR20MINDEN-DEN,https://polymarket.com/event/nba-min-den-2026-04-20,"[""Nuggets"", ""Timberwolves""]","[""77985259937045308793816579916638590572189987943927681873921893711796592307973"", ""101049751548410708430293002292169561720588907594020452919685141368802218026926""]",Nuggets,2026-04-21,2026-05-05T02:30:00Z,2026-04-21,,
66,timberwolves nuggets,sports_fees_v2,Basketball,1.0,1991751,nba-min-den-2026-04-20,https://polymarket.com/event/nba-min-den-2026-04-20,KXNBAGAME-26APR20MINDEN-MIN,https://kalshi.com/markets/KXNBAGAME-26APR20MINDEN-MIN,https://polymarket.com/event/nba-min-den-2026-04-20,"[""Timberwolves"", ""Nuggets""]","[""101049751548410708430293002292169561720588907594020452919685141368802218026926"", ""77985259937045308793816579916638590572189987943927681873921893711796592307973""]",Timberwolves,2026-04-21,2026-05-05T02:30:00Z,2026-04-21,,
67,spurs trail blazers,sports_fees_v2,Basketball,1.0,1991752,nba-por-sas-2026-04-21,https://polymarket.com/event/nba-por-sas-2026-04-21,KXNBAGAME-26APR21PORSAS-SAS,https://kalshi.com/markets/KXNBAGAME-26APR21PORSAS-SAS,https://polymarket.com/event/nba-por-sas-2026-04-21,"[""Spurs"", ""Trail Blazers""]","[""51624968071862988156613949776866798451717346851979110364161590066611593308533"", ""13915055435514613243852168138681461859212910618780770510822006415287098023903""]",Spurs,2026-04-22,2026-05-06T00:00:00Z,2026-04-22,,
68,trail blazers spurs,sports_fees_v2,Basketball,1.0,1991752,nba-por-sas-2026-04-21,https://polymarket.com/event/nba-por-sas-2026-04-21,KXNBAGAME-26APR21PORSAS-POR,https://kalshi.com/markets/KXNBAGAME-26APR21PORSAS-POR,https://polymarket.com/event/nba-por-sas-2026-04-21,"[""Trail Blazers"", ""Spurs""]","[""13915055435514613243852168138681461859212910618780770510822006415287098023903"", ""51624968071862988156613949776866798451717346851979110364161590066611593308533""]",Trail Blazers,2026-04-22,2026-05-06T00:00:00Z,2026-04-22,,
69,cloud9 sentinels,sports_fees_v2,Esports,1.0,1996902,lol-c9-sen-2026-04-21,https://polymarket.com/event/lol-c9-sen-2026-04-21,KXLOLGAME-26APR211700SENC9-C9,https://kalshi.com/markets/KXLOLGAME-26APR211700SENC9-C9,https://polymarket.com/event/lol-c9-sen-2026-04-21,"[""Cloud9"", ""Sentinels""]","[""18063503233479846336540070664700825430444749252889065732711160587134480479686"", ""65797853143502458177149004552040886195222008049876818611575491655578180677777""]",Cloud9,2026-04-22,2026-05-05T21:00:00Z,2026-04-22,,
70,sentinels cloud9,sports_fees_v2,Esports,1.0,1996902,lol-c9-sen-2026-04-21,https://polymarket.com/event/lol-c9-sen-2026-04-21,KXLOLGAME-26APR211700SENC9-SEN,https://kalshi.com/markets/KXLOLGAME-26APR211700SENC9-SEN,https://polymarket.com/event/lol-c9-sen-2026-04-21,"[""Sentinels"", ""Cloud9""]","[""65797853143502458177149004552040886195222008049876818611575491655578180677777"", ""18063503233479846336540070664700825430444749252889065732711160587134480479686""]",Sentinels,2026-04-22,2026-05-05T21:00:00Z,2026-04-22,,
71,dn soopers hanwha life esports,sports_fees_v2,Esports,1.0,1999204,lol-hle-dnsc-2026-04-21,https://polymarket.com/event/lol-hle-dnsc-2026-04-21,KXLOLGAME-26APR210600DNSCHLE-DNSC,https://kalshi.com/markets/KXLOLGAME-26APR210600DNSCHLE-DNSC,https://polymarket.com/event/lol-hle-dnsc-2026-04-21,"[""DN SOOPers Challengers"", ""Hanwha Life Esports Challengers""]","[""108146192418210075978166000717338215601402914902845194004713030968482034705819"", ""93812209623242465093414752094219688914753900621879748490893591420606882241018""]",DN SOOPers Challengers,2026-04-21,2026-05-05T10:00:00Z,2026-04-21,,
72,ducks oilers,sports_fees_v2,Ice Hockey,1.0,2006757,nhl-ana-edm-2026-04-20,https://polymarket.com/event/nhl-ana-edm-2026-04-20,KXNHLGAME-26APR20ANAEDM-ANA,https://kalshi.com/markets/KXNHLGAME-26APR20ANAEDM-ANA,https://polymarket.com/event/nhl-ana-edm-2026-04-20,"[""Ducks"", ""Oilers""]","[""919162358534701930167712253664384724719398246548267396519807893367832594947"", ""89247544141211245283014190443264476060937543249459927806007730757017068807365""]",Ducks,2026-04-21,2026-05-05T02:00:00Z,2026-04-21,,
73,oilers ducks,sports_fees_v2,Ice Hockey,1.0,2006757,nhl-ana-edm-2026-04-20,https://polymarket.com/event/nhl-ana-edm-2026-04-20,KXNHLGAME-26APR20ANAEDM-EDM,https://kalshi.com/markets/KXNHLGAME-26APR20ANAEDM-EDM,https://polymarket.com/event/nhl-ana-edm-2026-04-20,"[""Oilers"", ""Ducks""]","[""89247544141211245283014190443264476060937543249459927806007730757017068807365"", ""919162358534701930167712253664384724719398246548267396519807893367832594947""]",Oilers,2026-04-21,2026-05-05T02:00:00Z,2026-04-21,,
74,stars wild,sports_fees_v2,Ice Hockey,1.0,2006773,nhl-min-dal-2026-04-20,https://polymarket.com/event/nhl-min-dal-2026-04-20,KXNHLGAME-26APR20MINDAL-DAL,https://kalshi.com/markets/KXNHLGAME-26APR20MINDAL-DAL,https://polymarket.com/event/nhl-min-dal-2026-04-20,"[""Stars"", ""Wild""]","[""63016072018795563585937966866957437637849326946698557883130547259919461985689"", ""60845414071308065203540647584257330293052983620540182835976408835975810793538""]",Stars,2026-04-21,2026-05-05T01:30:00Z,2026-04-21,,
75,wild stars,sports_fees_v2,Ice Hockey,1.0,2006773,nhl-min-dal-2026-04-20,https://polymarket.com/event/nhl-min-dal-2026-04-20,KXNHLGAME-26APR20MINDAL-MIN,https://kalshi.com/markets/KXNHLGAME-26APR20MINDAL-MIN,https://polymarket.com/event/nhl-min-dal-2026-04-20,"[""Wild"", ""Stars""]","[""60845414071308065203540647584257330293052983620540182835976408835975810793538"", ""63016072018795563585937966866957437637849326946698557883130547259919461985689""]",Wild,2026-04-21,2026-05-05T01:30:00Z,2026-04-21,,
76,canadiens lightning,sports_fees_v2,Ice Hockey,1.0,2006778,nhl-mon-tb-2026-04-21,https://polymarket.com/event/nhl-mon-tb-2026-04-21,KXNHLGAME-26APR21MTLTB-MTL,https://kalshi.com/markets/KXNHLGAME-26APR21MTLTB-MTL,https://polymarket.com/event/nhl-mon-tb-2026-04-21,"[""Canadiens"", ""Lightning""]","[""66875638918253571719285362689614435483681503555496437354795940371634567193373"", ""25005822296093968032852029516470231031372069442714758718976852133999692777605""]",Canadiens,2026-04-21,2026-05-05T23:00:00Z,2026-04-21,,
77,lightning canadiens,sports_fees_v2,Ice Hockey,1.0,2006778,nhl-mon-tb-2026-04-21,https://polymarket.com/event/nhl-mon-tb-2026-04-21,KXNHLGAME-26APR21MTLTB-TB,https://kalshi.com/markets/KXNHLGAME-26APR21MTLTB-TB,https://polymarket.com/event/nhl-mon-tb-2026-04-21,"[""Lightning"", ""Canadiens""]","[""25005822296093968032852029516470231031372069442714758718976852133999692777605"", ""66875638918253571719285362689614435483681503555496437354795940371634567193373""]",Lightning,2026-04-21,2026-05-05T23:00:00Z,2026-04-21,,
78,bruins sabres,sports_fees_v2,Ice Hockey,1.0,2006785,nhl-bos-buf-2026-04-21,https://polymarket.com/event/nhl-bos-buf-2026-04-21,KXNHLGAME-26APR21BOSBUF-BOS,https://kalshi.com/markets/KXNHLGAME-26APR21BOSBUF-BOS,https://polymarket.com/event/nhl-bos-buf-2026-04-21,"[""Bruins"", ""Sabres""]","[""111638885634293010891495000918468146814435209301992273487085903070383456133526"", ""100595875404662356995229481448595908812367941841578477122294592067982024010609""]",Bruins,2026-04-21,2026-05-05T23:30:00Z,2026-04-21,,
79,sabres bruins,sports_fees_v2,Ice Hockey,1.0,2006785,nhl-bos-buf-2026-04-21,https://polymarket.com/event/nhl-bos-buf-2026-04-21,KXNHLGAME-26APR21BOSBUF-BUF,https://kalshi.com/markets/KXNHLGAME-26APR21BOSBUF-BUF,https://polymarket.com/event/nhl-bos-buf-2026-04-21,"[""Sabres"", ""Bruins""]","[""100595875404662356995229481448595908812367941841578477122294592067982024010609"", ""111638885634293010891495000918468146814435209301992273487085903070383456133526""]",Sabres,2026-04-21,2026-05-05T23:30:00Z,2026-04-21,,
80,avalanche kings,sports_fees_v2,Ice Hockey,1.0,2006797,nhl-lak-col-2026-04-21,https://polymarket.com/event/nhl-lak-col-2026-04-21,KXNHLGAME-26APR21LACOL-COL,https://kalshi.com/markets/KXNHLGAME-26APR21LACOL-COL,https://polymarket.com/event/nhl-lak-col-2026-04-21,"[""Avalanche"", ""Kings""]","[""187838115177311526208663685528360569000286201112468801204449378084251614160"", ""46563697259047708541361760162855399973818712189119186915630625998222985115091""]",Avalanche,2026-04-22,2026-05-06T02:00:00Z,2026-04-22,,
81,kings avalanche,sports_fees_v2,Ice Hockey,1.0,2006797,nhl-lak-col-2026-04-21,https://polymarket.com/event/nhl-lak-col-2026-04-21,KXNHLGAME-26APR21LACOL-LA,https://kalshi.com/markets/KXNHLGAME-26APR21LACOL-LA,https://polymarket.com/event/nhl-lak-col-2026-04-21,"[""Kings"", ""Avalanche""]","[""46563697259047708541361760162855399973818712189119186915630625998222985115091"", ""187838115177311526208663685528360569000286201112468801204449378084251614160""]",Kings,2026-04-22,2026-05-06T02:00:00Z,2026-04-22,,
82,shimabukuro park,sports_fees_v2,Tennis,1.0,2015068,atp-shimabu-park-2026-04-19,https://polymarket.com/event/atp-shimabu-park-2026-04-19,KXATPCHALLENGERMATCH-26APR21SHIPAR-SHI,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR21SHIPAR-SHI,https://polymarket.com/event/atp-shimabu-park-2026-04-19,"[""Sho Shimabukuro"", ""Ui-Sung Park""]","[""23139376048992778787563175175660007200914091524965629934537798017660054593657"", ""43817309077637585466665100485916692623002013197651019235600543072675141108093""]",Sho Shimabukuro,2026-04-27,2026-05-05T04:20:00Z,2026-04-27,,
83,shimabukuro park,sports_fees_v2,Tennis,1.0,2015068,atp-shimabu-park-2026-04-19,https://polymarket.com/event/atp-shimabu-park-2026-04-19,KXATPCHALLENGERMATCH-26APR21SHIPAR-PAR,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR21SHIPAR-PAR,https://polymarket.com/event/atp-shimabu-park-2026-04-19,"[""Ui-Sung Park"", ""Sho Shimabukuro""]","[""43817309077637585466665100485916692623002013197651019235600543072675141108093"", ""23139376048992778787563175175660007200914091524965629934537798017660054593657""]",Ui-Sung Park,2026-04-27,2026-05-05T04:20:00Z,2026-04-27,,
84,kotov kukushkin,sports_fees_v2,Tennis,1.0,2015099,atp-kotov-kukushk-2026-04-19,https://polymarket.com/event/atp-kotov-kukushk-2026-04-19,KXATPCHALLENGERMATCH-26APR21KOTKUK-KUK,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR21KOTKUK-KUK,https://polymarket.com/event/atp-kotov-kukushk-2026-04-19,"[""Mikhail Kukushkin"", ""Pavel Kotov""]","[""30152947653737652706311699541860509721759992129612612129972853870496704763441"", ""4198838464712245111778705197947026042197163394730956826900657046538006657738""]",Mikhail Kukushkin,2026-04-27,2026-05-05T04:20:00Z,2026-04-27,,
85,kotov kukushkin,sports_fees_v2,Tennis,1.0,2015099,atp-kotov-kukushk-2026-04-19,https://polymarket.com/event/atp-kotov-kukushk-2026-04-19,KXATPCHALLENGERMATCH-26APR21KOTKUK-KOT,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR21KOTKUK-KOT,https://polymarket.com/event/atp-kotov-kukushk-2026-04-19,"[""Pavel Kotov"", ""Mikhail Kukushkin""]","[""4198838464712245111778705197947026042197163394730956826900657046538006657738"", ""30152947653737652706311699541860509721759992129612612129972853870496704763441""]",Pavel Kotov,2026-04-27,2026-05-05T04:20:00Z,2026-04-27,,
86,hawks knicks,sports_fees_v2,Basketball,1.0,2018618,nba-atl-nyk-2026-04-20-1h-moneyline,https://polymarket.com/event/nba-atl-nyk-2026-04-20-1h-moneyline,KXNBA1HWINNER-26APR20ATLNYK-ATL,https://kalshi.com/markets/KXNBA1HWINNER-26APR20ATLNYK-ATL,https://polymarket.com/event/nba-atl-nyk-2026-04-20-1h-moneyline,"[""Hawks"", ""Knicks""]","[""15612787848701585426801967297702387132441514235700774806696663596166281398943"", ""82018678479609042191195971906000400434681602768431618117369872353586506822114""]",Hawks,2026-04-21,2026-05-05T00:00:00Z,2026-04-21,,
87,knicks hawks,sports_fees_v2,Basketball,1.0,2018618,nba-atl-nyk-2026-04-20-1h-moneyline,https://polymarket.com/event/nba-atl-nyk-2026-04-20-1h-moneyline,KXNBA1HWINNER-26APR20ATLNYK-NYK,https://kalshi.com/markets/KXNBA1HWINNER-26APR20ATLNYK-NYK,https://polymarket.com/event/nba-atl-nyk-2026-04-20-1h-moneyline,"[""Knicks"", ""Hawks""]","[""82018678479609042191195971906000400434681602768431618117369872353586506822114"", ""15612787848701585426801967297702387132441514235700774806696663596166281398943""]",Knicks,2026-04-21,2026-05-05T00:00:00Z,2026-04-21,,
88,nuggets timberwolves,sports_fees_v2,Basketball,1.0,2018633,nba-min-den-2026-04-20-1h-moneyline,https://polymarket.com/event/nba-min-den-2026-04-20-1h-moneyline,KXNBA1HWINNER-26APR20MINDEN-DEN,https://kalshi.com/markets/KXNBA1HWINNER-26APR20MINDEN-DEN,https://polymarket.com/event/nba-min-den-2026-04-20-1h-moneyline,"[""Nuggets"", ""Timberwolves""]","[""109406570964829065195821980716435322794011619241039729260841462792886255158226"", ""78967027450811415863549743513235211665948696425845953603414128694202672339322""]",Nuggets,2026-04-21,2026-05-05T02:30:00Z,2026-04-21,,
89,timberwolves nuggets,sports_fees_v2,Basketball,1.0,2018633,nba-min-den-2026-04-20-1h-moneyline,https://polymarket.com/event/nba-min-den-2026-04-20-1h-moneyline,KXNBA1HWINNER-26APR20MINDEN-MIN,https://kalshi.com/markets/KXNBA1HWINNER-26APR20MINDEN-MIN,https://polymarket.com/event/nba-min-den-2026-04-20-1h-moneyline,"[""Timberwolves"", ""Nuggets""]","[""78967027450811415863549743513235211665948696425845953603414128694202672339322"", ""109406570964829065195821980716435322794011619241039729260841462792886255158226""]",Timberwolves,2026-04-21,2026-05-05T02:30:00Z,2026-04-21,,
90,valle izquierdo,sports_fees_v2,Tennis,1.0,2019036,atp-valle-izquier-2026-04-21,https://polymarket.com/event/atp-valle-izquier-2026-04-21,KXATPCHALLENGERMATCH-26APR21DALSAI-SAI,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR21DALSAI-SAI,https://polymarket.com/event/atp-valle-izquier-2026-04-21,"[""Enrico Dalla Valle"", ""Nikolas Sanchez Izquierdo""]","[""65706371871370948648504594144178751156287345204482230918511279609445548912564"", ""113674149381154689535272999284933554926942809454044694362010883254465863310144""]",Enrico Dalla Valle,2026-04-28,2026-05-05T08:00:00Z,2026-04-28,,
91,bertola jianu,sports_fees_v2,Tennis,1.0,2019054,atp-bertola-jianu-2026-04-21,https://polymarket.com/event/atp-bertola-jianu-2026-04-21,KXATPCHALLENGERMATCH-26APR21BERJIA-JIA,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR21BERJIA-JIA,https://polymarket.com/event/atp-bertola-jianu-2026-04-21,"[""Filip Jianu"", ""Remy Bertola""]","[""80176737385598424302402512508072999805500345852503177342175139914952244685719"", ""87249880258901388972669961991238844891803569840441854629256187605639645142876""]",Filip Jianu,2026-04-28,2026-05-05T08:00:00Z,2026-04-28,,
92,bertola jianu,sports_fees_v2,Tennis,1.0,2019054,atp-bertola-jianu-2026-04-21,https://polymarket.com/event/atp-bertola-jianu-2026-04-21,KXATPCHALLENGERMATCH-26APR21BERJIA-BER,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR21BERJIA-BER,https://polymarket.com/event/atp-bertola-jianu-2026-04-21,"[""Remy Bertola"", ""Filip Jianu""]","[""87249880258901388972669961991238844891803569840441854629256187605639645142876"", ""80176737385598424302402512508072999805500345852503177342175139914952244685719""]",Remy Bertola,2026-04-28,2026-05-05T08:00:00Z,2026-04-28,,
93,giunta fenty,sports_fees_v2,Tennis,1.0,2019070,atp-giunta-fenty-2026-04-21,https://polymarket.com/event/atp-giunta-fenty-2026-04-21,KXATPCHALLENGERMATCH-26APR20GIUFEN-FEN,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR20GIUFEN-FEN,https://polymarket.com/event/atp-giunta-fenty-2026-04-21,"[""Andrew Fenty"", ""Massimo Giunta""]","[""16125886247511243783488743572055712959847671573091799504292328182148942438476"", ""110362911174687483709231989172346450174673559901583023974393284427651622287818""]",Andrew Fenty,2026-04-28,2026-05-04T18:10:00Z,2026-04-28,,
94,giunta fenty,sports_fees_v2,Tennis,1.0,2019070,atp-giunta-fenty-2026-04-21,https://polymarket.com/event/atp-giunta-fenty-2026-04-21,KXATPCHALLENGERMATCH-26APR20GIUFEN-GIU,https://kalshi.com/markets/KXATPCHALLENGERMATCH-26APR20GIUFEN-GIU,https://polymarket.com/event/atp-giunta-fenty-2026-04-21,"[""Massimo Giunta"", ""Andrew Fenty""]","[""110362911174687483709231989172346450174673559901583023974393284427651622287818"", ""16125886247511243783488743572055712959847671573091799504292328182148942438476""]",Massimo Giunta,2026-04-28,2026-05-04T18:10:00Z,2026-04-28,,
